epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.12318,1.26283,3.47382,1.30662,0.00593,0.84211,0.01159,0.00294,1.19501,3.30277,1.14749,0,0,0
